stn;time;prestah0;tre200h0;rre150h0;su2000h0
BAS;2021120909;971.5;3.5;0.1;0
BAS;2021120910;972.2;3.6;0.1;0
BAS;2021120911;972.4;4;0;0
BAS;2021120912;972.2;4.4;0;0.5
BAS;2021120913;971.9;5;0;0.3
BAS;2021120914;971.8;4.8;0;0.1
BAS;2021120915;971.7;4.6;0;0.2
BAS;2021120916;972;4.4;0;0
BAS;2021120917;972.3;4;0;0
BAS;2021120918;972.3;3.5;0;0
BAS;2021120919;972.2;3;0;0
BAS;2021120920;972;2.1;0;0
BAS;2021120921;971.6;1.5;0;0
BAS;2021120922;970.9;0.6;0;0
BAS;2021120923;969.6;0;0;0
BAS;2021121000;968;-0.7;0;0
BAS;2021121001;966.3;-1.3;0;0
BAS;2021121002;964.5;-0.9;0;0
BAS;2021121003;962.6;-0.4;0;0
BAS;2021121004;961.7;0.2;0;0
BAS;2021121005;960.5;0.4;0;0
BAS;2021121006;958.8;0.6;0;0
BAS;2021121007;958.3;1;0.1;0
BAS;2021121008;958.2;0;0.9;0
BAS;2021121009;957.9;0.1;1;0
BAS;2021121010;957.5;0.5;1;0
BAS;2021121011;957.4;1;1.5;0
BAS;2021121012;957.6;1.8;0.3;0
BAS;2021121013;958.1;2.8;0;0
BAS;2021121014;959;4.3;0;0
BAS;2021121015;960.3;4.2;0;0
BAS;2021121016;961.4;4.2;0;0
BAS;2021121017;962.7;4.2;0;0
BAS;2021121018;964;3.6;0;0
BAS;2021121019;965;3.6;0;0
BAS;2021121020;965.9;3.9;0;0
BAS;2021121021;967;3.7;0;0
BAS;2021121022;968.1;3.7;0;0
BAS;2021121023;969.1;3.9;0;0
BAS;2021121100;969.9;3.7;0;0
BAS;2021121101;970.4;3.5;0;0
BAS;2021121102;971.1;3.6;0;0
BAS;2021121103;971.9;3.4;0;0
BAS;2021121104;972.5;3.7;0;0
BAS;2021121105;973.4;3.6;0;0
BAS;2021121106;974.4;3.1;0.3;0
BAS;2021121107;975.4;2.7;0.2;0
BAS;2021121108;976.6;2.9;0;0
BAS;2021121109;977.9;3.2;0;0
BAS;2021121110;979.2;3.6;0;0
BAS;2021121111;980;3.8;0;0
BAS;2021121112;980.7;3.8;0;0
BAS;2021121113;981.3;3.9;0;0
BAS;2021121114;982.1;3.8;0;0
BAS;2021121115;983.2;3.5;0;0
BAS;2021121116;984.1;3.6;0;0
BAS;2021121117;984.9;3.5;0;0
BAS;2021121118;985.6;3.5;0;0
BAS;2021121119;986.3;3.5;0;0
BAS;2021121120;987;3.4;0;0
BAS;2021121121;987.4;2.8;0;0
BAS;2021121122;987.7;1.2;0;0
BAS;2021121123;988.3;0.6;0;0
BAS;2021121200;988.5;0.9;0;0
BAS;2021121201;988.8;0.3;0;0
BAS;2021121202;989.2;-0.6;0;0
BAS;2021121203;989.5;-0.5;0;0
BAS;2021121204;989.6;-0.9;0;0
BAS;2021121205;989.8;-1.2;0;0
BAS;2021121206;990.1;-1.5;0;0
BAS;2021121207;990.3;-1.2;0;0
BAS;2021121208;990.7;-1.2;0;0
BAS;2021121209;991.2;-0.4;0;0.2
BAS;2021121210;991.5;0.9;0;0.1
BAS;2021121211;991.1;2.2;0;0
BAS;2021121212;990.8;3.6;0;0
BAS;2021121213;990.7;4;0;0
BAS;2021121214;990.6;4.2;0;0
BAS;2021121215;990.7;4.1;0;0
BAS;2021121216;990.8;3.7;0;0
BAS;2021121217;991;3.3;0;0
BAS;2021121218;991;2.9;0;0
BAS;2021121219;991.1;2.3;0;0
BAS;2021121220;991.2;2.1;0;0
BAS;2021121221;991;2;0;0
BAS;2021121222;990.9;2.1;0;0
BAS;2021121223;991;2.2;0;0
BAS;2021121300;990.9;2.5;0;0
BAS;2021121301;990.8;2.6;0;0
BAS;2021121302;990.5;2.9;0;0
BAS;2021121303;990.2;3.1;0;0
BAS;2021121304;990.4;3.1;0;0
BAS;2021121305;990.4;2;0;0
BAS;2021121306;990.6;1.7;0;0
BAS;2021121307;990.9;1.5;0;0
BAS;2021121308;991.1;1.6;0;0.2
BAS;2021121309;991.2;2.4;0;1
BAS;2021121310;991.4;3.7;0;1
BAS;2021121311;991.1;5.2;0;1
BAS;2021121312;990.6;6.6;0;1
BAS;2021121313;990.1;7.4;0;1
BAS;2021121314;989.7;8.1;0;1
BAS;2021121315;989.7;7.6;0;0.3
BAS;2021121316;990.1;6.4;0;0.1
BAS;2021121317;990.5;5.4;0;0
BAS;2021121318;990.7;4.5;0;0
BAS;2021121319;990.7;3.6;0;0
BAS;2021121320;991;3.5;0;0
BAS;2021121321;991;2.9;0;0
BAS;2021121322;990.6;2.4;0;0
BAS;2021121323;990.5;2.1;0;0
BAS;2021121400;990;2;0;0
BAS;2021121401;990.2;1.7;0;0
BAS;2021121402;990.7;1.5;0;0
BAS;2021121403;990.8;0.9;0;0
BAS;2021121404;990.5;0.5;0;0
BAS;2021121405;990.6;0.4;0;0
BAS;2021121406;991.1;0.1;0;0
BAS;2021121407;990.7;-0.4;0;0
BAS;2021121408;990.7;0.3;0;0
BAS;2021121409;991.2;0.6;0;0
BAS;2021121410;991.4;2;0;0.3
BAS;2021121411;990.9;3.1;0;0.4
BAS;2021121412;990.7;3.9;0;0.8
BAS;2021121413;990.6;4.2;0;1
BAS;2021121414;990.6;4.6;0;0.7
BAS;2021121415;990.5;4;0;0
BAS;2021121416;990.8;2.9;0;0
BAS;2021121417;991.1;2.2;0;0
BAS;2021121418;991.6;1.8;0;0
BAS;2021121419;992;1.3;0;0
BAS;2021121420;992.3;1;0;0
BAS;2021121421;992.5;0.6;0;0
BAS;2021121422;992.4;0.6;0;0
BAS;2021121423;992.8;0.5;0;0
BAS;2021121500;992.9;0.7;0;0
BAS;2021121501;992.9;0.6;0;0
BAS;2021121502;993.1;0.5;0;0
BAS;2021121503;993.3;0.5;0;0
BAS;2021121504;993.4;0.5;0;0
BAS;2021121505;993.4;0.6;0;0
BAS;2021121506;993.4;0.6;0;0
BAS;2021121507;993.6;1;0;0
BAS;2021121508;993.9;1.5;0;0
BAS;2021121509;994.1;2.1;0;0
BAS;2021121510;994.2;3;0;0
BAS;2021121511;994.2;3.6;0;0
BAS;2021121512;994.2;3.9;0;0
BAS;2021121513;994;3.8;0;0
BAS;2021121514;993.8;3.8;0;0
BAS;2021121515;993.9;3.7;0;0
BAS;2021121516;994.3;3.6;0;0
BAS;2021121517;994.7;3.4;0;0
BAS;2021121518;994.8;3.4;0;0
BAS;2021121519;995.2;3.4;0;0
BAS;2021121520;995.5;3.3;0;0
BAS;2021121521;996.1;3.3;0;0
BAS;2021121522;996.5;3.3;0;0
BAS;2021121523;996.8;3.3;0;0
BAS;2021121600;997.1;3.4;0;0
BAS;2021121601;996.9;3.1;0;0
BAS;2021121602;996.8;3.1;0;0
BAS;2021121603;996.9;3.1;0;0
BAS;2021121604;996.8;3.1;0;0
BAS;2021121605;996.9;2.9;0;0
BAS;2021121606;997.2;2.9;0;0
BAS;2021121607;997.7;3;0;0
BAS;2021121608;998.2;3;0;0
BAS;2021121609;998.4;3.5;0;0
BAS;2021121610;998.7;4.1;0;0
BAS;2021121611;998.8;4.6;0;0
BAS;2021121612;998.5;5.1;0;0
BAS;2021121613;998.3;5.6;0;0
BAS;2021121614;998.1;5.6;0;0
BAS;2021121615;998.2;5.5;0;0
BAS;2021121616;998.3;5.4;0;0
BAS;2021121617;998.5;5.3;0;0
BAS;2021121618;998.5;5.2;0;0
BAS;2021121619;998.5;5.1;0;0
BAS;2021121620;998.5;4.6;0;0
BAS;2021121621;998.3;3.9;0;0
BAS;2021121622;998.1;2.4;0;0
BAS;2021121623;998;1.9;0;0
BAS;2021121700;997.9;3.6;0;0
BAS;2021121701;997.7;3.1;0;0
BAS;2021121702;997.8;0.5;0;0
BAS;2021121703;997.6;0.4;0;0
BAS;2021121704;997.2;0.3;0;0
BAS;2021121705;997.3;0;0;0
BAS;2021121706;997.7;0.4;0;0
BAS;2021121707;998.3;0.8;0;0
BAS;2021121708;998.6;1.4;0;0
BAS;2021121709;998.8;2;0;0
BAS;2021121710;999.1;2.6;0;0
BAS;2021121711;999.1;2.9;0;0
BAS;2021121712;998.8;3.5;0;0
BAS;2021121713;998.2;4.4;0;0
BAS;2021121714;998;5.1;0;0
BAS;2021121715;998.2;5.7;0;0
BAS;2021121716;998.1;5.7;0;0
BAS;2021121717;998.2;5;0;0
BAS;2021121718;998.4;4;0;0
BAS;2021121719;998.4;4.2;0;0
BAS;2021121720;998.5;5.2;0;0
BAS;2021121721;998.5;5.1;0;0
BAS;2021121722;998.3;5;0;0
BAS;2021121723;998.4;4.7;0;0
BAS;2021121800;998.2;4.2;0;0
BAS;2021121801;997.9;3.9;0;0
BAS;2021121802;997.7;3.4;0;0
BAS;2021121803;997.5;1.7;0;0
BAS;2021121804;997.3;1;0;0
BAS;2021121805;997.3;0.2;0;0
BAS;2021121806;997.3;0.3;0;0
BAS;2021121807;997.3;0.1;0;0
BAS;2021121808;997.5;-0.3;0;0
BAS;2021121809;997.7;0.9;0;1
BAS;2021121810;997.7;2.2;0;1
BAS;2021121811;997.2;2.2;0;0.4
BAS;2021121812;996.6;2.2;0;0.3
BAS;2021121813;995.8;2.5;0;0.5
BAS;2021121814;995.3;1.9;0;0
BAS;2021121815;995;1.6;0;0
BAS;2021121816;995.3;1.6;0;0
BAS;2021121817;995.6;1.7;0;0
BAS;2021121818;996;2;0;0
BAS;2021121819;996.5;2;0;0
BAS;2021121820;996.9;2.1;0;0
BAS;2021121821;996.8;2;0;0
BAS;2021121822;996.5;1.6;0;0
BAS;2021121823;996.5;1.3;0;0
BAS;2021121900;996.5;1.2;0;0
BAS;2021121901;996.1;1.2;0;0
BAS;2021121902;995.9;1.2;0;0
BAS;2021121903;995.9;1;0;0
BAS;2021121904;995.4;0.9;0;0
BAS;2021121905;994.9;0.9;0;0
BAS;2021121906;994.6;0.7;0;0
BAS;2021121907;994.6;0.6;0;0
BAS;2021121908;994.2;0.5;0;0
BAS;2021121909;993.8;0.7;0;0
BAS;2021121910;993.6;1.4;0;0.7
BAS;2021121911;992.9;2.4;0;1
BAS;2021121912;991.8;2.8;0;1
BAS;2021121913;990.8;3.5;0;1
BAS;2021121914;990.1;3.5;0;1
BAS;2021121915;989.7;2.8;0;0.4
BAS;2021121916;989.2;1.6;0;0
BAS;2021121917;989.1;0.5;0;0
BAS;2021121918;989;-0.9;0;0
BAS;2021121919;989;-0.6;0;0
BAS;2021121920;988.9;-0.5;0;0
BAS;2021121921;988.8;-0.7;0;0
BAS;2021121922;988.7;-0.8;0;0
BAS;2021121923;988.5;-0.9;0;0
BAS;2021122000;988.4;-1.4;0;0
BAS;2021122001;988.4;-1.4;0;0
BAS;2021122002;988.4;-1.1;0;0
BAS;2021122003;988.1;-1;0;0
BAS;2021122004;987.7;-0.9;0;0
BAS;2021122005;987.4;-0.9;0;0
BAS;2021122006;987.5;-0.8;0;0
BAS;2021122007;987.7;-0.6;0;0
BAS;2021122008;987.8;-0.2;0;0
BAS;2021122009;987.7;0.3;0;0
BAS;2021122010;987.8;0.9;0;0.1
BAS;2021122011;987.5;1.9;0;1
BAS;2021122012;987;2.9;0;0.9
BAS;2021122013;986.4;4.1;0;1
BAS;2021122014;986.1;4.9;0;0.9
BAS;2021122015;986.2;3.7;0;0
BAS;2021122016;986.2;3;0;0
BAS;2021122017;986.2;2;0;0
BAS;2021122018;986.2;0.5;0;0
BAS;2021122019;986.2;-0.4;0;0
BAS;2021122020;986.1;-1;0;0
BAS;2021122021;986.1;-1.5;0;0
BAS;2021122022;986;-1.9;0;0
BAS;2021122023;985.8;-2.5;0;0
BAS;2021122100;985.6;-2.9;0;0
BAS;2021122101;985.3;-2.6;0;0
BAS;2021122102;985.2;-2.6;0;0
BAS;2021122103;985.1;-3;0;0
BAS;2021122104;985;-3.1;0;0
BAS;2021122105;985.2;-3.1;0;0
BAS;2021122106;985.1;-3.3;0;0
BAS;2021122107;985.1;-3.6;0;0
BAS;2021122108;985;-3.2;0;0
BAS;2021122109;985;-2.2;0;0
BAS;2021122110;985.1;0;0;0
BAS;2021122111;984.9;0.3;0;0
BAS;2021122112;984.6;0.6;0;0
BAS;2021122113;984.3;1;0;0
BAS;2021122114;984.3;1;0;0
BAS;2021122115;984.3;0.8;0;0
BAS;2021122116;984.8;-0.1;0;0
BAS;2021122117;985.1;-1.1;0;0
BAS;2021122118;985.3;-0.1;0;0
BAS;2021122119;985.5;0;0;0
BAS;2021122120;985.7;-0.2;0;0
BAS;2021122121;985.9;-0.6;0;0
BAS;2021122122;986;-0.6;0;0
BAS;2021122123;986.2;-0.6;0;0
BAS;2021122200;986.2;-0.6;0;0
BAS;2021122201;986.3;-0.7;0;0
BAS;2021122202;986.2;-0.9;0;0
BAS;2021122203;986.4;-0.9;0;0
BAS;2021122204;986.4;-2.3;0;0
BAS;2021122205;986.3;-2.6;0;0
BAS;2021122206;986.3;-2.8;0;0
BAS;2021122207;986.4;-2.6;0;0
BAS;2021122208;986.7;-2.5;0;0
BAS;2021122209;987;-1.9;0;0
BAS;2021122210;986.9;0.2;0;0.9
BAS;2021122211;986.5;1;0;1
BAS;2021122212;985.9;1.4;0;1
BAS;2021122213;985.4;1.7;0;1
BAS;2021122214;985;1.6;0;1
BAS;2021122215;984.9;0.7;0;0.4
BAS;2021122216;985;-0.4;0;0
BAS;2021122217;985.1;-1.1;0;0
BAS;2021122218;984.9;-1.7;0;0
BAS;2021122219;984.5;-2;0;0
BAS;2021122220;984.2;-2.3;0;0
BAS;2021122221;983.9;-2.5;0;0
BAS;2021122222;983.9;-2.6;0;0
BAS;2021122223;983.9;-2.6;0;0
BAS;2021122300;983.8;-2.4;0;0
BAS;2021122301;983.2;-2.4;0;0
BAS;2021122302;982.8;-2.4;0;0
BAS;2021122303;982.2;-2.3;0;0
BAS;2021122304;981.5;-2.1;0;0
BAS;2021122305;981.3;-2;0;0
BAS;2021122306;981.4;-2.2;0;0
BAS;2021122307;981;-2.1;0;0
BAS;2021122308;981.1;-1.9;0;0
BAS;2021122309;981.2;-1.2;0;0.7
BAS;2021122310;981.1;-0.1;0;0
BAS;2021122311;980.6;1.2;0;0.2
BAS;2021122312;979.9;2.2;0;0
BAS;2021122313;979.3;2.6;0;0
BAS;2021122314;978.9;3;0;0
BAS;2021122315;978.4;3.1;0;0
BAS;2021122316;978.1;3.3;0;0
BAS;2021122317;978;3.3;0;0
BAS;2021122318;978;3.3;0;0
BAS;2021122319;978.1;3.4;0;0
BAS;2021122320;978.1;3.5;0;0
BAS;2021122321;977.7;3.6;0;0
BAS;2021122322;977.5;3.3;0;0
BAS;2021122323;977.3;2.4;0;0
BAS;2021122400;976.9;2.9;0;0
BAS;2021122401;976.5;3.7;0;0
BAS;2021122402;975.9;3.2;0;0
BAS;2021122403;975.4;2.6;0;0
BAS;2021122404;974.9;1.7;0;0
BAS;2021122405;974.6;2.1;0;0
BAS;2021122406;974.3;2;0;0
BAS;2021122407;974.2;2.6;0;0
BAS;2021122408;974.3;3.6;0;0
BAS;2021122409;974.3;4;0;0
BAS;2021122410;974.2;4;0.4;0
BAS;2021122411;973.6;4.1;0;0
BAS;2021122412;973.1;4.6;0;0
BAS;2021122413;972.5;4.9;0;0
BAS;2021122414;971.8;5.1;0;0
BAS;2021122415;971.5;5.1;0.1;0
BAS;2021122416;971.4;5.2;0;0
BAS;2021122417;971.4;5.1;0.6;0
BAS;2021122418;970.9;5;0;0
BAS;2021122419;970.5;4.9;0;0
BAS;2021122420;970.6;4.9;0;0
BAS;2021122421;970.2;4.7;0;0
BAS;2021122422;969.9;4.7;0;0
BAS;2021122423;969.6;4.6;0;0
BAS;2021122500;969.4;4.6;0;0
BAS;2021122501;969.1;4.5;0;0
BAS;2021122502;969;4.5;0;0
BAS;2021122503;968.8;4.4;0;0
BAS;2021122504;968.8;4.2;0.3;0
BAS;2021122505;968.7;4.6;0.2;0
BAS;2021122506;968.8;4.8;3.4;0
BAS;2021122507;968.8;4.8;0.5;0
BAS;2021122508;968.7;5;0.7;0
BAS;2021122509;968.7;5.3;0;0
BAS;2021122510;969.1;5.7;1.3;0
BAS;2021122511;968.8;6.5;0;0
BAS;2021122512;968.5;7.1;0;0
BAS;2021122513;968.2;7.2;0;0
BAS;2021122514;968.1;7.6;0;0
BAS;2021122515;968;7.5;0;0
BAS;2021122516;968.1;7;0;0
BAS;2021122517;968.2;6.8;0;0
BAS;2021122518;968.4;6.4;0;0
BAS;2021122519;968.5;6.3;0;0
BAS;2021122520;968.7;6.3;0.3;0
BAS;2021122521;968.6;6.1;0.8;0
BAS;2021122522;968.5;6.1;0.3;0
BAS;2021122523;968.7;6.2;0.3;0
BAS;2021122600;968.7;6;0.6;0
BAS;2021122601;968.7;5.9;0.1;0
BAS;2021122602;968.9;5.8;0.3;0
BAS;2021122603;969;5.6;0.8;0
BAS;2021122604;969;5.6;0.4;0
BAS;2021122605;969;5.5;0.2;0
BAS;2021122606;969.3;5.5;0.2;0
BAS;2021122607;969.4;5.5;0.1;0
BAS;2021122608;969.6;5.6;0;0
BAS;2021122609;969.9;5.8;0.3;0
BAS;2021122610;970.1;6.2;0.1;0
BAS;2021122611;969.9;6.9;0;0
BAS;2021122612;969.6;7.2;0.3;0
BAS;2021122613;969.5;7.5;0.4;0
BAS;2021122614;969.3;7.5;0.5;0
BAS;2021122615;969.3;7.4;0;0
BAS;2021122616;969.2;7.2;0;0
BAS;2021122617;969.3;7.1;0;0
BAS;2021122618;969.3;7;0;0
BAS;2021122619;969.3;6.9;0.1;0
BAS;2021122620;969.4;6.8;1;0
BAS;2021122621;969.5;6.7;0.2;0
BAS;2021122622;969.5;6.7;0.5;0
BAS;2021122623;969.3;6.1;0;0
BAS;2021122700;969.3;5.8;0;0
BAS;2021122701;969.1;6;0;0
BAS;2021122702;968.8;6;0.2;0
BAS;2021122703;968.4;5.9;0.1;0
BAS;2021122704;968;5.5;0;0
BAS;2021122705;967.6;5.2;0;0
BAS;2021122706;967;5.1;0;0
BAS;2021122707;966.6;4.8;0;0
BAS;2021122708;966.5;4.5;0;0
BAS;2021122709;966.5;4.9;0;0
BAS;2021122710;966.2;5.9;0;0
BAS;2021122711;965.7;6.9;0;0
BAS;2021122712;965.5;7.4;0;0
BAS;2021122713;965.5;7.8;0;0
BAS;2021122714;965.5;7.6;0.1;0
BAS;2021122715;965.5;7.7;0.8;0
BAS;2021122716;965.5;7.6;0.6;0
BAS;2021122717;966;7.5;0.3;0
BAS;2021122718;966.8;8;0;0
BAS;2021122719;967.4;8.6;0;0
BAS;2021122720;967.7;8.1;0;0
BAS;2021122721;967.6;8;0;0
BAS;2021122722;967.7;7.6;0;0
BAS;2021122723;967.8;6.4;0;0
BAS;2021122800;967.1;6.4;0;0
BAS;2021122801;966;7.7;0;0
BAS;2021122802;965;7;0.1;0
BAS;2021122803;964.4;6.8;0;0
BAS;2021122804;964.1;7.5;0;0
BAS;2021122805;963.7;9.6;0;0
BAS;2021122806;963.5;10.5;0.1;0
BAS;2021122807;963.8;9.8;0.1;0
BAS;2021122808;964.2;11;0;0
BAS;2021122809;964.9;11.8;0.1;0
BAS;2021122810;965.5;12.2;0;0
BAS;2021122811;965.8;12.6;0.3;0
BAS;2021122812;965.7;12.2;0.1;0
BAS;2021122813;965.2;13.3;0;0
BAS;2021122814;965.4;13.3;0;0
BAS;2021122815;966.4;12.3;0;0
BAS;2021122816;966.9;10.5;0;0
BAS;2021122817;967.7;9.8;0.1;0
BAS;2021122818;968;10.2;0;0
BAS;2021122819;968.4;10.6;0;0
BAS;2021122820;968.9;9.7;0.5;0
BAS;2021122821;969.6;9.8;0;0
BAS;2021122822;970.3;9.9;0;0
BAS;2021122823;971;10;0;0
BAS;2021122900;971.6;10;0.1;0
BAS;2021122901;972.2;8.7;0.5;0
BAS;2021122902;973.1;8.7;0;0
BAS;2021122903;973.9;8.4;0.3;0
BAS;2021122904;974.4;8.4;0.1;0
BAS;2021122905;974.5;8.6;0;0
BAS;2021122906;974.4;9;0;0
BAS;2021122907;974.5;9.5;0;0
BAS;2021122908;975.1;9.2;0;0
BAS;2021122909;975.8;8.9;1.4;0
BAS;2021122910;976.3;7.6;3.2;0
BAS;2021122911;976;7.5;1.8;0
BAS;2021122912;975.4;7.4;0.5;0
BAS;2021122913;975;7.5;0.1;0
BAS;2021122914;975.3;7.5;0;0
BAS;2021122915;975.6;7.4;0.1;0
BAS;2021122916;976;7.5;1;0
BAS;2021122917;975.9;7.6;0.1;0
BAS;2021122918;976.1;8;0;0
BAS;2021122919;976.8;11.9;0;0
BAS;2021122920;977.4;13.9;0;0
BAS;2021122921;978.3;14.3;0;0
BAS;2021122922;979.6;14.3;0;0
BAS;2021122923;980.5;14.2;0;0
BAS;2021123000;981.2;14.1;0;0
BAS;2021123001;981.9;13.8;0;0
BAS;2021123002;982.4;13.8;0;0
BAS;2021123003;982.8;13.9;0;0
BAS;2021123004;983;13.4;0;0
BAS;2021123005;983.4;13;0;0
BAS;2021123006;984;13;0;0
BAS;2021123007;984.6;12.2;0;0
BAS;2021123008;985.2;12.1;0;0
BAS;2021123009;985.8;12.6;0;0
BAS;2021123010;986.1;14;0;0
BAS;2021123011;986;15.1;0;0.1
BAS;2021123012;985.7;15.8;0;0.1
BAS;2021123013;985.5;15.5;0;0
BAS;2021123014;985.6;15.4;0;0.4
BAS;2021123015;986.1;14.3;0;0.2
BAS;2021123016;986.6;13.7;0;0
BAS;2021123017;987.1;13.1;0;0
BAS;2021123018;987.5;12.8;0;0
BAS;2021123019;987.7;12.5;0;0
BAS;2021123020;987.5;11.9;0;0
BAS;2021123021;987.4;11.6;0;0
BAS;2021123022;987.7;10.1;0;0
BAS;2021123023;987.9;9.3;0;0
BAS;2021123100;987.9;8.5;0;0
BAS;2021123101;987.7;7.1;0;0
BAS;2021123102;987.2;7.2;0;0
BAS;2021123103;986.9;7.7;0;0
BAS;2021123104;986.3;8.4;0;0
BAS;2021123105;986.2;7.8;0;0
BAS;2021123106;986.2;7.8;0;0
BAS;2021123107;986.1;7.6;0;0
BAS;2021123108;986.2;7.8;0;0
BAS;2021123109;986.5;8.3;0;1
BAS;2021123110;986.7;9.8;0;1
BAS;2021123111;986.7;11.2;0;1
BAS;2021123112;986.5;12.4;0;1
BAS;2021123113;987.2;13.4;0;1
BAS;2021123114;987;13.9;0;1
BAS;2021123115;987.1;13.7;0;0.5
BAS;2021123116;987.5;12.4;0;0
BAS;2021123117;987.9;9.5;0;0
BAS;2021123118;989;8.9;0;0
BAS;2021123119;989.4;8.1;0;0
BAS;2021123120;989.8;7.5;0;0
BAS;2021123121;990.3;5.7;0;0
BAS;2021123122;990.9;5.2;0;0
BAS;2021123123;990.9;5;0;0
BAS;2022010100;990.6;4.8;0;0
BAS;2022010101;990.4;4.6;0;0
BAS;2022010102;990.6;4.5;0;0
BAS;2022010103;990.9;4.5;0;0
BAS;2022010104;990.8;4.8;0;0
BAS;2022010105;990.7;3.2;0;0
BAS;2022010106;990.5;3.3;0;0
BAS;2022010107;990.6;3.5;0;0
BAS;2022010108;990.9;3.3;0;0
BAS;2022010109;990.6;3.5;0;0.1
BAS;2022010110;990.6;4.3;0;0.1
BAS;2022010111;990.5;6;0;1
BAS;2022010112;989.9;8.5;0;1
BAS;2022010113;989.2;10.4;0;1
BAS;2022010114;988.4;11.2;0;1
BAS;2022010115;988;11.2;0;0.5
BAS;2022010116;987.9;10.1;0;0
BAS;2022010117;987.8;8.9;0;0
BAS;2022010118;988;7.9;0;0
BAS;2022010119;988;7.3;0;0
BAS;2022010120;987.8;7.1;0;0
BAS;2022010121;987.6;6.1;0;0
BAS;2022010122;987.6;5.6;0;0
BAS;2022010123;987.7;5.2;0;0
BAS;2022010200;987.2;4.7;0;0
BAS;2022010201;987;4.6;0;0
BAS;2022010202;986.6;4.1;0;0
BAS;2022010203;986.2;3.3;0;0
BAS;2022010204;985.4;2.7;0;0
BAS;2022010205;984.8;2.7;0;0
BAS;2022010206;984.6;2.7;0;0
BAS;2022010207;984.4;2.5;0;0
BAS;2022010208;984.5;2.7;0;0
BAS;2022010209;985.1;3.5;0;0.2
BAS;2022010210;985.6;5.4;0;0.6
BAS;2022010211;985.8;5.8;0;0
BAS;2022010212;985.4;7;0;0
BAS;2022010213;984.1;7.6;0;0.2
BAS;2022010214;983.8;8.6;0;0.3
BAS;2022010215;983.8;9;0;0
BAS;2022010216;983.9;8.5;0;0
BAS;2022010217;984.1;7.3;0;0
BAS;2022010218;984.5;6.5;0;0
BAS;2022010219;984.6;6.4;0;0
BAS;2022010220;985.2;6.8;0;0
BAS;2022010221;985.5;8.6;0;0
BAS;2022010222;985.2;12.5;0;0
BAS;2022010223;985.3;12.6;0;0
BAS;2022010300;985.3;12.4;0;0
BAS;2022010301;985.3;12.2;0;0
BAS;2022010302;985;12.2;0;0
BAS;2022010303;985.1;12.1;0;0
BAS;2022010304;985;11.7;0;0
BAS;2022010305;984.7;11.4;0;0
BAS;2022010306;984.6;11.4;0;0
BAS;2022010307;984.4;11.2;0;0
BAS;2022010308;984;11.3;0;0
BAS;2022010309;984.1;11.3;0;0
BAS;2022010310;984.3;11.5;0;0
BAS;2022010311;983.7;11.9;0;0
BAS;2022010312;983;12.3;0;0
BAS;2022010313;982;12.6;0;0
BAS;2022010314;981.1;12.7;0;0
BAS;2022010315;980.3;12.3;0;0
BAS;2022010316;979.9;11.5;0;0
BAS;2022010317;979.4;11.1;0;0
BAS;2022010318;978.5;10.4;0;0
BAS;2022010319;977.6;10.9;0;0
BAS;2022010320;976.5;10.9;0;0
BAS;2022010321;975.7;9.8;0;0
BAS;2022010322;974.7;9.6;0;0
BAS;2022010323;973.9;9.1;0;0
BAS;2022010400;973.1;8.9;0;0
BAS;2022010401;971.9;9;0;0
BAS;2022010402;970.6;9.1;0;0
BAS;2022010403;969.3;9.3;0;0
BAS;2022010404;968.5;12;0.1;0
BAS;2022010405;967.5;12.9;0.3;0
BAS;2022010406;966.4;12.5;0.6;0
BAS;2022010407;965.5;13.8;0;0
BAS;2022010408;964.8;15.7;0;0
