name,latitude,longitude,country,population,id
Edirne,41.67719,26.55597,TR,126470,747712
Düzce,40.83889,31.16389,TR,57739,747764
Devrek,41.21917,31.95583,TR,24559,748167
Derince,40.75694,29.81472,TR,125485,748208
Çubuk,40.23861,33.03222,TR,62602,748870
Çorum,40.54889,34.95333,TR,183418,748879
Çorlu,41.15917,27.8,TR,202578,748893
Çerkezköy,41.28629,27.99939,TR,84234,749274
Çerkeş,40.81164,32.89358,TR,17802,749279
Çayeli,41.08609,40.72213,TR,24556,749502
Çaycuma,41.42639,32.07556,TR,21773,749508
Çatalca,41.14324,28.46154,TR,19316,749644
Çarşamba,41.19889,36.72194,TR,50459,749704
Çankırı,40.59995,33.6153,TR,71379,749748
Çanakkale,40.15552,26.41271,TR,87791,749780
Çan,40.03328,27.05236,TR,26201,749795
Bursa,40.19559,29.06013,TR,3101833,750269
Bulancak,40.93805,38.23148,TR,43635,750317
Boyabat,41.46889,34.76667,TR,27717,750468
Bolu,40.73583,31.60611,TR,96629,750516
Bilecik,40.14192,29.97932,TR,40285,750598
Biga,40.22806,27.24222,TR,30852,750605
Beypazarı,40.1675,31.92111,TR,38769,750637
Beşikdüzü,41.05202,39.23294,TR,36987,750735
Bayburt,40.25631,40.22289,TR,31258,750938
Bartın,41.63583,32.3375,TR,37427,751057
Bandırma,40.35222,27.97667,TR,107631,751077
Bağcılar,41.03903,28.85671,TR,749024,751324
Bafra,41.56778,35.90694,TR,92944,751335
Babaeski,41.4325,27.09306,TR,26724,751371
Artvin,41.18161,41.82172,TR,24266,751817
Arsin,40.95271,39.92674,TR,16148,751838
Arnavutköy,41.18355,28.7402,TR,198165,751868
Arhavi,41.35121,41.30456,TR,16217,751931
Ardeşen,41.19064,40.97935,TR,67965,751949
Ardahan,41.10871,42.70222,TR,21020,751952
Araklı,40.93854,40.05842,TR,29917,751971
Amasya,40.65333,35.83306,TR,82896,752015
Alaplı,41.1814,31.38514,TR,20890,752184
Alaca,40.16833,34.8425,TR,27019,752278
Akyurt,40.13512,33.08614,TR,26572,752284
Akyazı,40.685,30.62222,TR,25068,752288
Akçakoca,41.08663,31.11623,TR,35151,752584
Akçaabat,41.02121,39.57146,TR,45105,752627
Adapazarı,40.78056,30.40333,TR,286787,752850
Espiye,40.94705,38.70299,TR,15058,831432
Merter Keresteciler,41.01295,28.88593,TR,50000,6354984
güngören merter,41.00711,28.88795,TR,50000,6354985
Turgutreis,37.01667,27.26667,TR,16490,6620290
Sarigerme,36.71549,28.70436,TR,16000,6692524
Ataşehir,40.9833,29.1167,TR,361615,6947637
Başakşehir,41.09307,28.80203,TR,193750,6947639
Beylikdüzü,40.982,28.6399,TR,122452,6947640
Büyükçekmece,41.02072,28.58502,TR,163140,6947641
Çankaya,39.9179,32.86268,TR,792189,6955677
Bahçelievler,41.00231,28.8598,TR,576799,7627067
Sultangazi,41.10652,28.86847,TR,436935,7628416
Sultanbeyli,40.96072,29.27067,TR,286622,7628419
Sancaktepe,41.00244,29.23187,TR,241000,7628420
Karabağlar,38.37396,27.1352,TR,458000,7701384
Muratpaşa,36.89157,30.76498,TR,450000,8074174
Merkezefendi,37.80544,29.04236,TR,280341,11238838
